,file_name,cls_name,path
161,image_0048.jpg,accordion,Dataset/train/accordion/image_0048.jpg
162,image_0050.jpg,accordion,Dataset/train/accordion/image_0050.jpg
163,image_0051.jpg,accordion,Dataset/train/accordion/image_0051.jpg
164,image_0052.jpg,accordion,Dataset/train/accordion/image_0052.jpg
165,image_0053.jpg,accordion,Dataset/train/accordion/image_0053.jpg
166,image_0055.jpg,accordion,Dataset/train/accordion/image_0055.jpg
167,image_0332.jpg,airplanes,Dataset/train/airplanes/image_0332.jpg
168,image_0001.jpg,airplanes,Dataset/train/airplanes/image_0001.jpg
169,image_0002.jpg,airplanes,Dataset/train/airplanes/image_0002.jpg
170,image_0003.jpg,airplanes,Dataset/train/airplanes/image_0003.jpg
171,image_0005.jpg,airplanes,Dataset/train/airplanes/image_0005.jpg
172,image_0007.jpg,airplanes,Dataset/train/airplanes/image_0007.jpg
173,image_0008.jpg,airplanes,Dataset/train/airplanes/image_0008.jpg
174,image_0009.jpg,airplanes,Dataset/train/airplanes/image_0009.jpg
175,image_0010.jpg,airplanes,Dataset/train/airplanes/image_0010.jpg
176,image_0011.jpg,airplanes,Dataset/train/airplanes/image_0011.jpg
177,image_0012.jpg,airplanes,Dataset/train/airplanes/image_0012.jpg
178,image_0013.jpg,airplanes,Dataset/train/airplanes/image_0013.jpg
179,image_0015.jpg,airplanes,Dataset/train/airplanes/image_0015.jpg
180,image_0016.jpg,airplanes,Dataset/train/airplanes/image_0016.jpg
181,image_0017.jpg,airplanes,Dataset/train/airplanes/image_0017.jpg
182,image_0018.jpg,airplanes,Dataset/train/airplanes/image_0018.jpg
183,image_0019.jpg,airplanes,Dataset/train/airplanes/image_0019.jpg
184,image_0020.jpg,airplanes,Dataset/train/airplanes/image_0020.jpg
185,image_0023.jpg,airplanes,Dataset/train/airplanes/image_0023.jpg
186,image_0024.jpg,airplanes,Dataset/train/airplanes/image_0024.jpg
187,image_0025.jpg,airplanes,Dataset/train/airplanes/image_0025.jpg
188,image_0026.jpg,airplanes,Dataset/train/airplanes/image_0026.jpg
189,image_0027.jpg,airplanes,Dataset/train/airplanes/image_0027.jpg
190,image_0028.jpg,airplanes,Dataset/train/airplanes/image_0028.jpg
191,image_0029.jpg,airplanes,Dataset/train/airplanes/image_0029.jpg
192,image_0030.jpg,airplanes,Dataset/train/airplanes/image_0030.jpg
193,image_0031.jpg,airplanes,Dataset/train/airplanes/image_0031.jpg
194,image_0032.jpg,airplanes,Dataset/train/airplanes/image_0032.jpg
195,image_0033.jpg,airplanes,Dataset/train/airplanes/image_0033.jpg
196,image_0034.jpg,airplanes,Dataset/train/airplanes/image_0034.jpg
197,image_0035.jpg,airplanes,Dataset/train/airplanes/image_0035.jpg
198,image_0036.jpg,airplanes,Dataset/train/airplanes/image_0036.jpg
199,image_0037.jpg,airplanes,Dataset/train/airplanes/image_0037.jpg
200,image_0038.jpg,airplanes,Dataset/train/airplanes/image_0038.jpg
201,image_0039.jpg,airplanes,Dataset/train/airplanes/image_0039.jpg
202,image_0042.jpg,airplanes,Dataset/train/airplanes/image_0042.jpg
203,image_0043.jpg,airplanes,Dataset/train/airplanes/image_0043.jpg
204,image_0045.jpg,airplanes,Dataset/train/airplanes/image_0045.jpg
205,image_0046.jpg,airplanes,Dataset/train/airplanes/image_0046.jpg
206,image_0047.jpg,airplanes,Dataset/train/airplanes/image_0047.jpg
207,image_0048.jpg,airplanes,Dataset/train/airplanes/image_0048.jpg
208,image_0049.jpg,airplanes,Dataset/train/airplanes/image_0049.jpg
209,image_0050.jpg,airplanes,Dataset/train/airplanes/image_0050.jpg
210,image_0051.jpg,airplanes,Dataset/train/airplanes/image_0051.jpg
211,image_0052.jpg,airplanes,Dataset/train/airplanes/image_0052.jpg
212,image_0054.jpg,airplanes,Dataset/train/airplanes/image_0054.jpg
213,image_0055.jpg,airplanes,Dataset/train/airplanes/image_0055.jpg
214,image_0056.jpg,airplanes,Dataset/train/airplanes/image_0056.jpg
215,image_0057.jpg,airplanes,Dataset/train/airplanes/image_0057.jpg
216,image_0058.jpg,airplanes,Dataset/train/airplanes/image_0058.jpg
217,image_0059.jpg,airplanes,Dataset/train/airplanes/image_0059.jpg
218,image_0060.jpg,airplanes,Dataset/train/airplanes/image_0060.jpg
219,image_0062.jpg,airplanes,Dataset/train/airplanes/image_0062.jpg
220,image_0063.jpg,airplanes,Dataset/train/airplanes/image_0063.jpg
221,image_0064.jpg,airplanes,Dataset/train/airplanes/image_0064.jpg
222,image_0065.jpg,airplanes,Dataset/train/airplanes/image_0065.jpg
223,image_0066.jpg,airplanes,Dataset/train/airplanes/image_0066.jpg
224,image_0067.jpg,airplanes,Dataset/train/airplanes/image_0067.jpg
225,image_0069.jpg,airplanes,Dataset/train/airplanes/image_0069.jpg
226,image_0072.jpg,airplanes,Dataset/train/airplanes/image_0072.jpg
227,image_0073.jpg,airplanes,Dataset/train/airplanes/image_0073.jpg
228,image_0074.jpg,airplanes,Dataset/train/airplanes/image_0074.jpg
229,image_0075.jpg,airplanes,Dataset/train/airplanes/image_0075.jpg
230,image_0076.jpg,airplanes,Dataset/train/airplanes/image_0076.jpg
231,image_0077.jpg,airplanes,Dataset/train/airplanes/image_0077.jpg
232,image_0078.jpg,airplanes,Dataset/train/airplanes/image_0078.jpg
233,image_0079.jpg,airplanes,Dataset/train/airplanes/image_0079.jpg
234,image_0080.jpg,airplanes,Dataset/train/airplanes/image_0080.jpg
235,image_0081.jpg,airplanes,Dataset/train/airplanes/image_0081.jpg
236,image_0021.jpg,airplanes,Dataset/train/airplanes/image_0021.jpg
237,image_0041.jpg,airplanes,Dataset/train/airplanes/image_0041.jpg
238,image_0061.jpg,airplanes,Dataset/train/airplanes/image_0061.jpg
239,image_0082.jpg,airplanes,Dataset/train/airplanes/image_0082.jpg
240,image_0101.jpg,airplanes,Dataset/train/airplanes/image_0101.jpg
241,image_0123.jpg,airplanes,Dataset/train/airplanes/image_0123.jpg
242,image_0141.jpg,airplanes,Dataset/train/airplanes/image_0141.jpg
243,image_0159.jpg,airplanes,Dataset/train/airplanes/image_0159.jpg
244,image_0178.jpg,airplanes,Dataset/train/airplanes/image_0178.jpg
245,image_0199.jpg,airplanes,Dataset/train/airplanes/image_0199.jpg
246,image_0218.jpg,airplanes,Dataset/train/airplanes/image_0218.jpg
247,image_0236.jpg,airplanes,Dataset/train/airplanes/image_0236.jpg
248,image_0256.jpg,airplanes,Dataset/train/airplanes/image_0256.jpg
249,image_0275.jpg,airplanes,Dataset/train/airplanes/image_0275.jpg
250,image_0293.jpg,airplanes,Dataset/train/airplanes/image_0293.jpg
251,image_0313.jpg,airplanes,Dataset/train/airplanes/image_0313.jpg
252,image_0083.jpg,airplanes,Dataset/train/airplanes/image_0083.jpg
253,image_0084.jpg,airplanes,Dataset/train/airplanes/image_0084.jpg
254,image_0085.jpg,airplanes,Dataset/train/airplanes/image_0085.jpg
255,image_0086.jpg,airplanes,Dataset/train/airplanes/image_0086.jpg
256,image_0088.jpg,airplanes,Dataset/train/airplanes/image_0088.jpg
257,image_0089.jpg,airplanes,Dataset/train/airplanes/image_0089.jpg
258,image_0090.jpg,airplanes,Dataset/train/airplanes/image_0090.jpg
259,image_0091.jpg,airplanes,Dataset/train/airplanes/image_0091.jpg
260,image_0092.jpg,airplanes,Dataset/train/airplanes/image_0092.jpg
261,image_0093.jpg,airplanes,Dataset/train/airplanes/image_0093.jpg
262,image_0094.jpg,airplanes,Dataset/train/airplanes/image_0094.jpg
263,image_0095.jpg,airplanes,Dataset/train/airplanes/image_0095.jpg
264,image_0096.jpg,airplanes,Dataset/train/airplanes/image_0096.jpg
265,image_0097.jpg,airplanes,Dataset/train/airplanes/image_0097.jpg
266,image_0098.jpg,airplanes,Dataset/train/airplanes/image_0098.jpg
267,image_0099.jpg,airplanes,Dataset/train/airplanes/image_0099.jpg
268,image_0100.jpg,airplanes,Dataset/train/airplanes/image_0100.jpg
269,image_0103.jpg,airplanes,Dataset/train/airplanes/image_0103.jpg
270,image_0104.jpg,airplanes,Dataset/train/airplanes/image_0104.jpg
271,image_0106.jpg,airplanes,Dataset/train/airplanes/image_0106.jpg
272,image_0107.jpg,airplanes,Dataset/train/airplanes/image_0107.jpg
273,image_0108.jpg,airplanes,Dataset/train/airplanes/image_0108.jpg
274,image_0109.jpg,airplanes,Dataset/train/airplanes/image_0109.jpg
275,image_0110.jpg,airplanes,Dataset/train/airplanes/image_0110.jpg
276,image_0112.jpg,airplanes,Dataset/train/airplanes/image_0112.jpg
277,image_0113.jpg,airplanes,Dataset/train/airplanes/image_0113.jpg
278,image_0114.jpg,airplanes,Dataset/train/airplanes/image_0114.jpg
279,image_0115.jpg,airplanes,Dataset/train/airplanes/image_0115.jpg
280,image_0116.jpg,airplanes,Dataset/train/airplanes/image_0116.jpg
281,image_0117.jpg,airplanes,Dataset/train/airplanes/image_0117.jpg
282,image_0118.jpg,airplanes,Dataset/train/airplanes/image_0118.jpg
283,image_0119.jpg,airplanes,Dataset/train/airplanes/image_0119.jpg
284,image_0120.jpg,airplanes,Dataset/train/airplanes/image_0120.jpg
285,image_0122.jpg,airplanes,Dataset/train/airplanes/image_0122.jpg
286,image_0124.jpg,airplanes,Dataset/train/airplanes/image_0124.jpg
287,image_0125.jpg,airplanes,Dataset/train/airplanes/image_0125.jpg
288,image_0126.jpg,airplanes,Dataset/train/airplanes/image_0126.jpg
289,image_0127.jpg,airplanes,Dataset/train/airplanes/image_0127.jpg
290,image_0128.jpg,airplanes,Dataset/train/airplanes/image_0128.jpg
291,image_0129.jpg,airplanes,Dataset/train/airplanes/image_0129.jpg
292,image_0130.jpg,airplanes,Dataset/train/airplanes/image_0130.jpg
293,image_0131.jpg,airplanes,Dataset/train/airplanes/image_0131.jpg
294,image_0132.jpg,airplanes,Dataset/train/airplanes/image_0132.jpg
295,image_0133.jpg,airplanes,Dataset/train/airplanes/image_0133.jpg
296,image_0134.jpg,airplanes,Dataset/train/airplanes/image_0134.jpg
297,image_0135.jpg,airplanes,Dataset/train/airplanes/image_0135.jpg
298,image_0136.jpg,airplanes,Dataset/train/airplanes/image_0136.jpg
299,image_0137.jpg,airplanes,Dataset/train/airplanes/image_0137.jpg
300,image_0138.jpg,airplanes,Dataset/train/airplanes/image_0138.jpg
301,image_0139.jpg,airplanes,Dataset/train/airplanes/image_0139.jpg
302,image_0140.jpg,airplanes,Dataset/train/airplanes/image_0140.jpg
303,image_0142.jpg,airplanes,Dataset/train/airplanes/image_0142.jpg
304,image_0143.jpg,airplanes,Dataset/train/airplanes/image_0143.jpg
305,image_0144.jpg,airplanes,Dataset/train/airplanes/image_0144.jpg
306,image_0145.jpg,airplanes,Dataset/train/airplanes/image_0145.jpg
307,image_0146.jpg,airplanes,Dataset/train/airplanes/image_0146.jpg
308,image_0147.jpg,airplanes,Dataset/train/airplanes/image_0147.jpg
309,image_0148.jpg,airplanes,Dataset/train/airplanes/image_0148.jpg
310,image_0149.jpg,airplanes,Dataset/train/airplanes/image_0149.jpg
311,image_0150.jpg,airplanes,Dataset/train/airplanes/image_0150.jpg
312,image_0151.jpg,airplanes,Dataset/train/airplanes/image_0151.jpg
313,image_0152.jpg,airplanes,Dataset/train/airplanes/image_0152.jpg
314,image_0153.jpg,airplanes,Dataset/train/airplanes/image_0153.jpg
315,image_0154.jpg,airplanes,Dataset/train/airplanes/image_0154.jpg
316,image_0155.jpg,airplanes,Dataset/train/airplanes/image_0155.jpg
317,image_0156.jpg,airplanes,Dataset/train/airplanes/image_0156.jpg
318,image_0157.jpg,airplanes,Dataset/train/airplanes/image_0157.jpg
319,image_0158.jpg,airplanes,Dataset/train/airplanes/image_0158.jpg
320,image_0160.jpg,airplanes,Dataset/train/airplanes/image_0160.jpg
321,image_0161.jpg,airplanes,Dataset/train/airplanes/image_0161.jpg
322,image_0162.jpg,airplanes,Dataset/train/airplanes/image_0162.jpg
323,image_0163.jpg,airplanes,Dataset/train/airplanes/image_0163.jpg
324,image_0164.jpg,airplanes,Dataset/train/airplanes/image_0164.jpg
325,image_0165.jpg,airplanes,Dataset/train/airplanes/image_0165.jpg
326,image_0166.jpg,airplanes,Dataset/train/airplanes/image_0166.jpg
327,image_0167.jpg,airplanes,Dataset/train/airplanes/image_0167.jpg
328,image_0169.jpg,airplanes,Dataset/train/airplanes/image_0169.jpg
329,image_0170.jpg,airplanes,Dataset/train/airplanes/image_0170.jpg
330,image_0171.jpg,airplanes,Dataset/train/airplanes/image_0171.jpg
331,image_0172.jpg,airplanes,Dataset/train/airplanes/image_0172.jpg
332,image_0173.jpg,airplanes,Dataset/train/airplanes/image_0173.jpg
333,image_0174.jpg,airplanes,Dataset/train/airplanes/image_0174.jpg
334,image_0175.jpg,airplanes,Dataset/train/airplanes/image_0175.jpg
335,image_0176.jpg,airplanes,Dataset/train/airplanes/image_0176.jpg
336,image_0177.jpg,airplanes,Dataset/train/airplanes/image_0177.jpg
337,image_0179.jpg,airplanes,Dataset/train/airplanes/image_0179.jpg
338,image_0180.jpg,airplanes,Dataset/train/airplanes/image_0180.jpg
339,image_0181.jpg,airplanes,Dataset/train/airplanes/image_0181.jpg
340,image_0182.jpg,airplanes,Dataset/train/airplanes/image_0182.jpg
341,image_0183.jpg,airplanes,Dataset/train/airplanes/image_0183.jpg
342,image_0184.jpg,airplanes,Dataset/train/airplanes/image_0184.jpg
343,image_0185.jpg,airplanes,Dataset/train/airplanes/image_0185.jpg
344,image_0186.jpg,airplanes,Dataset/train/airplanes/image_0186.jpg
345,image_0188.jpg,airplanes,Dataset/train/airplanes/image_0188.jpg
346,image_0190.jpg,airplanes,Dataset/train/airplanes/image_0190.jpg
347,image_0191.jpg,airplanes,Dataset/train/airplanes/image_0191.jpg
348,image_0192.jpg,airplanes,Dataset/train/airplanes/image_0192.jpg
349,image_0193.jpg,airplanes,Dataset/train/airplanes/image_0193.jpg
350,image_0194.jpg,airplanes,Dataset/train/airplanes/image_0194.jpg
351,image_0195.jpg,airplanes,Dataset/train/airplanes/image_0195.jpg
352,image_0197.jpg,airplanes,Dataset/train/airplanes/image_0197.jpg
353,image_0198.jpg,airplanes,Dataset/train/airplanes/image_0198.jpg
354,image_0200.jpg,airplanes,Dataset/train/airplanes/image_0200.jpg
355,image_0201.jpg,airplanes,Dataset/train/airplanes/image_0201.jpg
356,image_0202.jpg,airplanes,Dataset/train/airplanes/image_0202.jpg
357,image_0203.jpg,airplanes,Dataset/train/airplanes/image_0203.jpg
358,image_0204.jpg,airplanes,Dataset/train/airplanes/image_0204.jpg
359,image_0205.jpg,airplanes,Dataset/train/airplanes/image_0205.jpg
360,image_0206.jpg,airplanes,Dataset/train/airplanes/image_0206.jpg
361,image_0207.jpg,airplanes,Dataset/train/airplanes/image_0207.jpg
362,image_0208.jpg,airplanes,Dataset/train/airplanes/image_0208.jpg
363,image_0209.jpg,airplanes,Dataset/train/airplanes/image_0209.jpg
364,image_0210.jpg,airplanes,Dataset/train/airplanes/image_0210.jpg
365,image_0212.jpg,airplanes,Dataset/train/airplanes/image_0212.jpg
366,image_0213.jpg,airplanes,Dataset/train/airplanes/image_0213.jpg
367,image_0214.jpg,airplanes,Dataset/train/airplanes/image_0214.jpg
368,image_0215.jpg,airplanes,Dataset/train/airplanes/image_0215.jpg
369,image_0216.jpg,airplanes,Dataset/train/airplanes/image_0216.jpg
370,image_0217.jpg,airplanes,Dataset/train/airplanes/image_0217.jpg
371,image_0219.jpg,airplanes,Dataset/train/airplanes/image_0219.jpg
372,image_0220.jpg,airplanes,Dataset/train/airplanes/image_0220.jpg
